GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,ED Unfeas. Instances,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Random,EDF,Uniform,Medium,100,500,0.05,12,1,1,0,100.00,0.05,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.08,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.18,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.40,15,12,Max. coverage
Springs,EDF,Uniform,Medium,100,100000,10.00,7,39,39,0,100.00,0.16,548316,347,Max. coverage
Random,EDF,Uniform,Medium,100,100,0.01,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,200,0.02,12,1,1,0,100.00,0.02,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,500,0.05,12,1,1,0,100.00,0.04,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.07,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.16,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.79,65,12,Max. coverage
Springs,EDF,Uniform,Medium,100,100000,10.00,7,40,40,0,100.00,0.16,550281,366,Max. coverage
Random,EDF,Uniform,Medium,100,100,0.01,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,200,0.02,12,1,1,0,100.00,0.02,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,500,0.05,12,1,1,0,100.00,0.04,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.08,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.17,15,12,Max. coverage
Random,EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.15,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.20,17,12,Max. coverage
Random,EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.71,83,13,Max. coverage
Random,EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.79,92,13,Max. coverage
Random,EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.86,714,40,Max. coverage
Springs,EDF,Uniform,Medium,100,100000,10.00,7,40,40,0,100.00,0.16,553350,359,Max. coverage
Random,EDF,Uniform,Medium,100,100,0.01,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,200,0.02,12,1,1,0,100.00,0.02,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,500,0.05,12,1,1,0,100.00,0.04,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.10,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.20,0,0,Max. coverage
Random,EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.85,699,38,Max. coverage
Random,EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.19,14,12,Max. coverage
Random,EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.76,694,37,Max. coverage
Random,EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.79,74,12,Max. coverage
Random,EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.86,698,39,Max. coverage
Random,EDF,Uniform,Medium,100,50000,5.00,12,10,10,0,100.00,0.90,12496,113,Max. coverage
Random,EDF,Uniform,Medium,100,50000,5.00,12,10,10,0,100.00,0.82,12533,113,Max. coverage
Random,EDF,Uniform,Medium,100,50000,5.00,12,10,10,0,100.00,0.92,12618,115,Max. coverage
Random,EDF,Uniform,Medium,100,50000,5.00,12,10,10,0,100.00,0.88,12082,116,Max. coverage
Random,EDF,Uniform,Medium,100,100000,10.00,7,39,38,0,100.00,0.16,1007234,363,Max. coverage
Springs,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.17,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.17,3,12,Max. coverage
Springs,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.27,16,24,Max. coverage
Springs,EDF,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.30,206,79,Max. coverage
Springs,EDF,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.33,475,40,Max. coverage
Random,EDF,Uniform,Medium,100,100000,10.00,7,40,40,0,100.00,0.16,1015005,369,Max. coverage
Springs,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.18,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,3,12,Max. coverage
Springs,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.28,16,24,Max. coverage
Springs,EDF,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.31,194,74,Max. coverage
Random,EDF,Uniform,Medium,100,100000,10.00,7,40,39,0,100.00,0.16,1019681,362,Max. coverage
Springs,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.17,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,3,12,Max. coverage
Springs,EDF,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.33,417,36,Max. coverage
Springs,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,15,24,Max. coverage
Springs,EDF,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.30,199,76,Max. coverage
Springs,EDF,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.33,419,36,Max. coverage
Random,EDF,Uniform,Medium,100,100000,10.00,7,40,39,0,100.00,0.16,1023629,371,Max. coverage
Springs,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.08,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.19,0,0,Max. coverage
Springs,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.19,3,12,Max. coverage
Springs,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,15,24,Max. coverage
Springs,EDF,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.30,199,75,Max. coverage
Springs,EDF,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,403,36,Max. coverage
Springs,EDF,Uniform,Hard,100,20000,2.00,7,39,39,0,100.00,0.16,47300,348,Max. coverage
Springs,EDF,Uniform,Hard,100,50000,5.00,7,101,101,0,100.00,0.16,5746,12,Max. coverage
Springs,EDF,Uniform,Hard,100,20000,2.00,7,39,39,0,100.00,0.16,48183,359,Max. coverage
Springs,EDF,Uniform,Hard,100,20000,2.00,7,39,39,0,100.00,0.16,47737,348,Max. coverage
Springs,EDF,Uniform,Hard,100,50000,5.00,7,100,98,0,100.00,0.16,1307,0,Max. coverage
Springs,EDF,Uniform,Hard,100,20000,2.00,7,40,40,0,100.00,0.16,47795,360,Max. coverage
Springs,EDF,Uniform,Hard,100,50000,5.00,7,101,99,0,100.00,0.16,15607,23,Max. coverage
Springs,EDF,Uniform,Hard,100,50000,5.00,7,102,100,0,100.00,0.15,13104,24,Max. coverage
Springs,EDF,Uniform,Hard,100,100000,10.00,7,195,193,0,100.00,0.16,746440,177,Max. coverage
Random,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.05,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.09,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.20,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.17,5,12,Max. coverage
Random,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.33,22,26,Max. coverage
Random,EDF,Uniform,Hard,100,5000,0.50,12,6,6,0,100.00,0.40,289,66,Max. coverage
Random,EDF,Uniform,Hard,100,10000,1.00,12,12,12,0,100.00,0.40,629,25,Max. coverage
Random,EDF,Uniform,Hard,100,20000,2.00,7,41,41,0,100.00,0.15,92012,383,Max. coverage
Random,EDF,Uniform,Hard,100,50000,5.00,7,100,100,0,100.00,0.16,1973,0,Max. coverage
Springs,EDF,Uniform,Hard,100,100000,10.00,7,194,192,0,100.00,0.16,915947,165,Max. coverage
Random,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.03,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.09,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.18,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,4,12,Max. coverage
Random,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,34,27,Max. coverage
Random,EDF,Uniform,Hard,100,5000,0.50,12,6,6,0,100.00,0.41,303,66,Max. coverage
Random,EDF,Uniform,Hard,100,10000,1.00,12,12,12,0,100.00,0.41,700,31,Max. coverage
Random,EDF,Uniform,Hard,100,20000,2.00,7,40,40,0,100.00,0.16,89927,375,Max. coverage
Random,EDF,Uniform,Hard,100,50000,5.00,7,100,100,0,100.00,0.16,968,0,Max. coverage
Springs,EDF,Uniform,Hard,100,100000,10.00,7,198,195,0,100.00,0.16,1015903,217,Max. coverage
Random,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.05,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.07,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.18,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.21,5,12,Max. coverage
Random,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.29,24,25,Max. coverage
Random,EDF,Uniform,Hard,100,5000,0.50,12,6,6,0,100.00,0.41,291,65,Max. coverage
Random,EDF,Uniform,Hard,100,10000,1.00,12,12,12,0,100.00,0.42,654,30,Max. coverage
Random,EDF,Uniform,Hard,100,20000,2.00,7,40,39,0,100.00,0.16,91917,373,Max. coverage
Random,EDF,Uniform,Hard,100,50000,5.00,7,100,96,0,100.00,0.16,3728,1,Max. coverage
Springs,EDF,Uniform,Hard,100,100000,10.00,7,200,196,0,100.00,0.16,1182270,233,Max. coverage
Random,EDF,Uniform,Hard,100,100,0.01,12,1,1,0,100.00,0.04,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,200,0.02,12,1,1,0,100.00,0.08,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,500,0.05,12,1,1,0,100.00,0.20,0,0,Max. coverage
Random,EDF,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,6,12,Max. coverage
Random,EDF,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.27,24,29,Max. coverage
Random,EDF,Uniform,Hard,100,5000,0.50,12,6,6,0,100.00,0.40,292,63,Max. coverage
Random,EDF,Uniform,Hard,100,10000,1.00,12,12,12,0,100.00,0.41,636,27,Max. coverage
Random,EDF,Uniform,Hard,100,20000,2.00,7,40,40,0,100.00,0.16,91420,370,Max. coverage
Random,EDF,Uniform,Hard,100,50000,5.00,7,101,99,0,100.00,0.16,15041,13,Max. coverage
Random,EDF,Uniform,Hard,100,100000,10.00,7,190,187,0,100.00,0.17,1449320,123,Max. coverage
Random,EDF,Uniform,Hard,100,100000,10.00,7,193,190,0,100.00,0.16,1728284,155,Max. coverage
Random,EDF,Uniform,Hard,100,100000,10.00,7,191,187,0,100.00,0.16,1578637,135,Max. coverage
Springs,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.00,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.00,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.00,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.00,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.02,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.02,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.02,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.02,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.08,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.18,1,0,Max. coverage
Springs,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.18,1,0,Max. coverage
Springs,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.18,1,0,Max. coverage
Springs,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.17,1,0,Max. coverage
Springs,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,3,0,Max. coverage
Springs,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,3,0,Max. coverage
Springs,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,3,0,Max. coverage
Springs,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,3,0,Max. coverage
Springs,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,109,12,Max. coverage
Springs,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,108,12,Max. coverage
Springs,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,107,12,Max. coverage
Springs,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,108,12,Max. coverage
Springs,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.89,1724,48,Max. coverage
Springs,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.88,1727,48,Max. coverage
Springs,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.82,1700,48,Max. coverage
Springs,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.88,1696,48,Max. coverage
Springs,EDF,Uniform,Soft,100,100000,10.00,12,10,10,0,100.00,0.90,9767,60,Max. coverage
Random,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.00,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.02,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.05,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,100000,10.00,12,10,10,0,100.00,0.89,9800,60,Max. coverage
Random,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.00,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,100000,10.00,12,10,10,0,100.00,0.89,9675,60,Max. coverage
Random,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.03,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.02,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.05,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.04,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.08,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.09,0,0,Max. coverage
Springs,EDF,Uniform,Soft,100,100000,10.00,12,10,10,0,100.00,0.88,10049,60,Max. coverage
Random,EDF,Uniform,Soft,100,100,0.01,12,1,1,0,100.00,0.00,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,500,0.05,12,1,1,0,100.00,0.02,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.06,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.24,1,0,Max. coverage
Random,EDF,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.10,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.19,1,0,Max. coverage
Random,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.24,1,0,Max. coverage
Random,EDF,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.19,1,0,Max. coverage
Random,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,3,0,Max. coverage
Random,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,6,1,Max. coverage
Random,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,5,0,Max. coverage
Random,EDF,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,3,0,Max. coverage
Random,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,171,12,Max. coverage
Random,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,172,13,Max. coverage
Random,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,158,13,Max. coverage
Random,EDF,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.79,139,12,Max. coverage
Random,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.88,2793,48,Max. coverage
Random,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.88,2690,48,Max. coverage
Random,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.88,2383,48,Max. coverage
Random,EDF,Uniform,Soft,100,50000,5.00,12,5,5,0,100.00,0.89,2757,49,Max. coverage
Random,EDF,Uniform,Soft,100,100000,10.00,12,10,10,0,100.00,0.93,17034,60,Max. coverage
Springs,EDF,Uniform,Medium,100,100,0.01,12,1,1,0,100.00,0.01,0,0,Max. coverage
Springs,EDF,Uniform,Medium,100,200,0.02,12,1,1,0,100.00,0.02,0,0,Max. coverage
Springs,EDF,Uniform,Medium,100,500,0.05,12,1,1,0,100.00,0.03,0,0,Max. coverage
Random,EDF,Uniform,Soft,100,100000,10.00,12,10,10,0,100.00,0.92,16604,60,Max. coverage
Springs,EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Uniform,Medium,100,100,0.01,12,1,1,0,100.00,0.01,0,0,Max. coverage
Springs,EDF,Uniform,Medium,100,200,0.02,12,1,1,0,100.00,0.01,0,0,Max. coverage
