GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,ED Unfeas. Instances,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Springs,EDF,Clouds,Medium,2000,5000,0.00,12,8,8,0,100.00,0.18,397,132,Max. coverage
Springs,EDF,Clouds,Medium,2000,10000,0.00,12,12,12,0,100.00,0.22,1602,202,Max. coverage
Springs,EDF,Clouds,Medium,2000,20000,0.01,10,16,9,0,100.00,0.26,5042,49,Max. coverage
Springs,EDF,Clouds,Medium,2000,50000,0.01,9,40,9,0,100.00,0.18,84690,367,Max. coverage
Springs,EDF,Clouds,Medium,2000,100000,0.03,9,59,12,0,100.00,0.22,148935,173,Max. coverage
Random,EDF,Clouds,Medium,2000,100,0.00,12,4,4,0,100.00,0.01,2,43,Max. coverage
Random,EDF,Clouds,Medium,2000,200,0.00,12,5,5,0,100.00,0.02,12,72,Max. coverage
Random,EDF,Clouds,Medium,2000,500,0.00,12,8,8,0,100.00,0.02,53,106,Max. coverage
Random,EDF,Clouds,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,131,118,Max. coverage
Random,EDF,Clouds,Medium,2000,2000,0.00,12,10,10,0,100.00,0.06,299,125,Max. coverage
Random,EDF,Clouds,Medium,2000,5000,0.00,12,13,13,0,100.00,0.12,1534,168,Max. coverage
Random,EDF,Clouds,Medium,2000,10000,0.00,11,15,15,0,100.00,0.17,11127,188,Max. coverage
Random,EDF,Clouds,Soft,2000,100000,0.03,7,31,3,0,11.72,0.01,7203110,0,Timeout
Springs,EDF,Clouds,Medium,2000,100,0.00,12,3,3,0,100.00,0.01,2,75,Max. coverage
Springs,EDF,Clouds,Medium,2000,200,0.00,12,3,3,0,100.00,0.02,3,48,Max. coverage
Springs,EDF,Clouds,Medium,2000,500,0.00,12,4,4,0,100.00,0.04,12,72,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0.00,12,4,4,0,100.00,0.08,25,73,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0.00,12,4,4,0,100.00,0.15,54,67,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0.00,12,8,8,0,100.00,0.17,367,132,Max. coverage
Springs,EDF,Clouds,Medium,2000,10000,0.00,12,11,11,0,100.00,0.26,1489,188,Max. coverage
Springs,EDF,Clouds,Medium,2000,20000,0.01,10,14,8,0,100.00,0.32,5176,39,Max. coverage
Random,EDF,Clouds,Medium,2000,20000,0.01,10,20,10,0,100.00,0.25,43971,95,Max. coverage
Random,EDF,Clouds,Soft,2000,100000,0.03,8,225,15,0,99.96,0.02,7202377,2993,Timeout
Springs,EDF,Clouds,Medium,2000,100,0.00,12,3,3,0,100.00,0.01,1,46,Max. coverage
Springs,EDF,Clouds,Medium,2000,200,0.00,12,3,3,0,100.00,0.02,4,64,Max. coverage
Springs,EDF,Clouds,Medium,2000,500,0.00,12,3,3,0,100.00,0.05,10,61,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0.00,12,3,3,0,100.00,0.12,15,49,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0.00,12,4,4,0,100.00,0.17,54,69,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0.00,12,9,9,0,100.00,0.15,408,141,Max. coverage
Springs,EDF,Clouds,Medium,2000,10000,0.00,12,9,9,0,100.00,0.27,1225,159,Max. coverage
Springs,EDF,Clouds,Medium,2000,20000,0.01,12,15,15,0,100.00,0.34,2271,46,Max. coverage
Springs,EDF,Clouds,Medium,2000,50000,0.01,9,42,9,0,100.00,0.16,95856,365,Max. coverage
Springs,EDF,Clouds,Medium,2000,50000,0.01,9,38,9,0,100.00,0.18,72517,303,Max. coverage
Springs,EDF,Clouds,Medium,2000,100000,0.03,9,63,13,0,100.00,0.20,325724,321,Max. coverage
Random,EDF,Clouds,Medium,2000,100,0.00,12,5,5,0,100.00,0.01,3,53,Max. coverage
Random,EDF,Clouds,Medium,2000,200,0.00,12,5,5,0,100.00,0.02,8,61,Max. coverage
Random,EDF,Clouds,Medium,2000,500,0.00,12,9,9,0,100.00,0.02,46,98,Max. coverage
Random,EDF,Clouds,Medium,2000,1000,0.00,12,8,8,0,100.00,0.04,117,109,Max. coverage
Random,EDF,Clouds,Medium,2000,2000,0.00,12,8,8,0,100.00,0.09,261,112,Max. coverage
Random,EDF,Clouds,Medium,2000,5000,0.00,12,13,13,0,100.00,0.10,1353,156,Max. coverage
Springs,EDF,Clouds,Medium,2000,100000,0.03,9,58,11,0,100.00,0.22,303036,324,Max. coverage
Random,EDF,Clouds,Medium,2000,100,0.00,12,3,3,0,100.00,0.02,2,38,Max. coverage
Random,EDF,Clouds,Medium,2000,200,0.00,12,6,6,0,100.00,0.01,16,85,Max. coverage
Random,EDF,Clouds,Medium,2000,500,0.00,12,5,5,0,100.00,0.03,24,65,Max. coverage
Random,EDF,Clouds,Medium,2000,1000,0.00,12,7,7,0,100.00,0.05,85,89,Max. coverage
Random,EDF,Clouds,Medium,2000,2000,0.00,12,9,9,0,100.00,0.06,267,116,Max. coverage
Random,EDF,Clouds,Medium,2000,5000,0.00,12,12,12,0,100.00,0.12,1347,147,Max. coverage
Random,EDF,Clouds,Medium,2000,10000,0.00,10,24,14,0,100.00,0.09,21094,283,Max. coverage
Random,EDF,Clouds,Medium,2000,10000,0.00,11,13,13,0,100.00,0.20,10516,180,Max. coverage
Random,EDF,Clouds,Medium,2000,20000,0.01,10,25,14,0,100.00,0.20,54875,160,Max. coverage
Random,EDF,Clouds,Medium,2000,20000,0.01,10,28,13,0,100.00,0.15,62172,186,Max. coverage
Random,EDF,Clouds,Medium,2000,50000,0.01,9,81,15,0,100.00,0.08,738245,837,Max. coverage
Random,EDF,Clouds,Medium,2000,100000,0.03,8,209,13,0,99.22,0.04,7200742,2389,Timeout
Springs,EDF,Clouds,Hard,2000,100,0.00,9,38,12,0,100.00,0.00,676,1212,Max. coverage
Springs,EDF,Clouds,Hard,2000,200,0.00,9,25,9,0,100.00,0.00,979,371,Max. coverage
Springs,EDF,Clouds,Hard,2000,500,0.00,9,43,12,0,100.00,0.01,2378,848,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0.00,9,46,11,0,100.00,0.01,6512,661,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0.00,8,58,5,0,100.00,0.02,22935,784,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0.00,8,73,6,0,100.00,0.03,21022,321,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0.00,8,115,10,0,100.00,0.04,58600,185,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,120,8,0,100.00,0.07,78542,141,Max. coverage
Springs,EDF,Clouds,Hard,2000,50000,0.01,8,214,14,0,100.00,0.09,864246,70,Max. coverage
Random,EDF,Clouds,Medium,2000,50000,0.01,7,163,7,0,62.87,0.01,7200242,2369,Timeout
Random,EDF,Clouds,Medium,2000,50000,0.01,7,100,5,0,51.57,0.02,7200175,1460,Timeout
Random,EDF,Clouds,Medium,2000,100000,0.03,8,216,15,0,99.88,0.04,7202869,2424,Timeout
Springs,EDF,Clouds,Hard,2000,100,0.00,9,21,7,0,100.00,0.00,206,449,Max. coverage
Springs,EDF,Clouds,Hard,2000,200,0.00,9,28,10,0,100.00,0.00,1104,661,Max. coverage
Springs,EDF,Clouds,Hard,2000,500,0.00,9,44,13,0,100.00,0.01,2834,951,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0.00,9,44,12,0,100.00,0.01,7769,534,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0.00,8,59,5,0,100.00,0.02,16212,642,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0.00,9,69,14,0,100.00,0.04,11502,177,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0.00,8,106,8,0,100.00,0.04,43782,149,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,142,12,0,100.00,0.06,79277,58,Max. coverage
Springs,EDF,Clouds,Hard,2000,50000,0.01,8,208,13,0,100.00,0.10,1070895,247,Max. coverage
Springs,EDF,Clouds,Hard,2000,100000,0.03,7,414,10,0,88.91,0.07,7202792,1008,Timeout
Random,EDF,Clouds,Hard,2000,100,0.00,9,44,15,0,100.00,0.00,7506,1579,Max. coverage
Random,EDF,Clouds,Hard,2000,200,0.00,8,74,9,0,100.00,0.00,22852,2449,Max. coverage
Random,EDF,Clouds,Hard,2000,500,0.00,8,112,13,0,100.00,0.00,84618,2917,Max. coverage
Random,EDF,Clouds,Hard,2000,1000,0.00,8,145,14,0,100.00,0.00,236440,3175,Max. coverage
Random,EDF,Clouds,Hard,2000,2000,0.00,8,147,12,0,100.00,0.01,474826,2691,Max. coverage
Random,EDF,Clouds,Hard,2000,5000,0.00,8,194,14,0,100.00,0.01,1419103,3059,Max. coverage
Random,EDF,Clouds,Medium,2000,100000,0.03,8,220,14,0,99.65,0.04,7200444,2473,Timeout
Springs,EDF,Clouds,Hard,2000,100,0.00,9,18,7,0,100.00,0.00,229,330,Max. coverage
Springs,EDF,Clouds,Hard,2000,200,0.00,9,32,11,0,100.00,0.00,664,583,Max. coverage
Springs,EDF,Clouds,Hard,2000,500,0.00,9,44,12,0,100.00,0.01,3300,851,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0.00,9,50,15,0,100.00,0.01,6592,643,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0.00,9,57,14,0,100.00,0.02,14164,489,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0.00,9,75,14,0,100.00,0.03,13505,247,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0.00,8,100,8,0,100.00,0.05,29950,63,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,138,9,0,100.00,0.06,93677,149,Max. coverage
Random,EDF,Clouds,Medium,2000,100000,0.03,8,199,14,0,99.78,0.04,7201744,2401,Timeout
Springs,EDF,Clouds,Hard,2000,100,0.00,9,23,8,0,100.00,0.00,531,978,Max. coverage
Springs,EDF,Clouds,Hard,2000,200,0.00,9,25,8,0,100.00,0.00,1114,460,Max. coverage
Springs,EDF,Clouds,Hard,2000,500,0.00,9,40,12,0,100.00,0.01,3028,756,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0.00,9,47,13,0,100.00,0.01,4244,683,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0.00,9,57,15,0,100.00,0.02,15997,662,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0.00,9,68,13,0,100.00,0.04,46875,164,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0.00,8,94,8,0,100.00,0.05,31986,102,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,141,9,0,100.00,0.06,64794,109,Max. coverage
Springs,EDF,Clouds,Hard,2000,50000,0.01,8,228,15,0,100.00,0.08,997362,265,Max. coverage
Springs,EDF,Clouds,Hard,2000,50000,0.01,8,202,13,0,100.00,0.10,589972,136,Max. coverage
Springs,EDF,Clouds,Hard,2000,100000,0.03,7,373,8,0,78.80,0.07,7203408,890,Timeout
Random,EDF,Clouds,Hard,2000,100,0.00,9,37,13,0,100.00,0.00,4235,1308,Max. coverage
Random,EDF,Clouds,Hard,2000,200,0.00,8,65,8,0,100.00,0.00,22375,1873,Max. coverage
Random,EDF,Clouds,Hard,2000,500,0.00,8,102,11,0,100.00,0.00,82140,2466,Max. coverage
Random,EDF,Clouds,Hard,2000,1000,0.00,8,136,12,0,100.00,0.00,212627,2947,Max. coverage
Random,EDF,Clouds,Hard,2000,2000,0.00,8,167,15,0,100.00,0.00,475598,3154,Max. coverage
Random,EDF,Clouds,Hard,2000,5000,0.00,8,190,15,0,100.00,0.01,1210210,2633,Max. coverage
Random,EDF,Clouds,Hard,2000,10000,0.00,7,453,11,0,96.85,0.01,7200453,7609,Timeout
Random,EDF,Clouds,Hard,2000,10000,0.00,8,220,15,0,100.00,0.02,2697597,2503,Max. coverage
Springs,EDF,Clouds,Hard,2000,100000,0.03,7,389,9,0,80.24,0.06,7202616,854,Timeout
