1,199.29,-98.74,3200
2,242.61,11.18,16000
3,274.39,-111.96,16000
4,116.56,-215.22,8000
5,-218.50,27.73,3200
6,-177.26,24.91,8000
7,-70.96,137.07,16000
8,222.29,279.18,16000
9,182.83,194.03,3200
10,110.89,123.70,4000
11,-309.70,57.94,4000
12,-170.56,-8.75,16000
13,187.96,193.77,3200
14,-70.72,-10.09,3200
15,-157.29,13.10,3200
16,329.09,-45.02,3200
17,175.98,-154.67,8000
18,219.33,66.25,8000
19,-106.89,-120.19,3200
20,235.98,-181.62,8000
21,136.47,-109.01,4000
22,196.08,230.41,3200
23,285.26,-143.99,4000
24,-111.22,207.22,16000
25,54.37,31.25,3200
26,-80.15,176.51,16000
27,53.93,285.41,16000
28,222.05,-109.41,8000
29,-163.27,-39.35,8000
30,46.05,-82.08,3200
31,-133.86,102.83,4000
32,-78.21,206.19,4000
33,-105.67,206.56,3200
34,-233.42,-53.65,16000
35,192.98,-66.84,4000
36,134.79,-66.76,4000
37,50.09,8.71,8000
38,207.47,-324.16,4000
39,-156.57,71.03,8000
40,70.12,16.43,4000
41,163.34,-170.09,4000
42,197.39,54.51,4000
43,-219.89,150.03,3200
44,371.89,-276.26,4000
45,-114.28,-24.36,16000
46,287.50,221.26,8000
47,-130.46,78.33,4000
48,-48.62,181.22,16000
49,-157.42,60.65,3200
50,210.90,258.64,8000
51,204.08,-131.58,4000
52,51.07,226.01,4000
53,-228.99,260.45,8000
54,193.50,216.98,3200
55,116.75,-116.47,8000
56,337.95,-109.17,8000
57,56.78,-87.26,8000
58,148.96,43.65,4000
59,-223.21,208.09,8000
60,-147.86,103.08,8000
61,-260.21,82.69,3200
62,307.73,-5.58,8000
63,-83.70,221.63,16000
64,136.65,204.00,16000
65,71.82,-200.25,8000
66,-166.74,91.04,8000
67,133.82,70.09,4000
68,-91.05,202.38,16000
69,-239.21,220.98,8000
70,-154.66,6.45,16000
71,-136.19,144.90,16000
72,261.42,-49.97,4000
73,-173.98,43.93,8000
74,67.91,-222.56,8000
75,-137.17,-33.55,3200
76,188.43,-133.03,16000
77,171.97,-133.42,8000
78,-113.82,70.29,16000
79,-73.98,138.37,4000
80,-215.33,-36.42,3200
81,-153.44,139.19,8000
82,245.61,220.89,4000
83,96.55,-20.84,4000
84,207.08,-91.14,3200
85,279.90,-43.70,4000
86,210.81,15.85,4000
87,178.71,174.99,4000
88,209.87,207.26,4000
89,108.89,110.95,16000
90,-192.81,75.04,4000
91,114.69,9.22,8000
92,262.51,-61.51,8000
93,149.45,-105.27,8000
94,-126.45,-76.00,4000
95,114.89,-65.64,8000
96,-92.54,51.95,3200
97,185.98,265.75,8000
98,211.93,-45.68,3200
99,-89.86,150.88,8000
100,-191.95,-102.78,8000
101,177.52,228.81,16000
102,165.41,-215.63,4000
103,172.69,-56.13,8000
104,-157.35,73.48,3200
105,75.10,146.46,3200
106,-12.08,246.74,4000
107,361.12,-79.31,4000
108,181.82,238.38,16000
109,-35.56,154.32,16000
110,-248.90,221.06,16000
111,68.49,-145.18,8000
112,-162.72,165.68,8000
113,212.01,-176.81,4000
114,148.71,265.10,4000
115,-114.12,16.66,4000
116,-97.09,203.47,16000
117,315.74,184.37,16000
118,38.69,184.51,3200
119,141.37,-303.42,8000
120,175.12,-73.44,16000
121,-202.94,227.46,8000
122,-168.30,111.81,4000
123,-168.57,56.97,3200
124,234.94,205.17,4000
125,137.69,-63.43,8000
126,-66.77,-40.60,3200
127,-165.97,135.54,16000
128,-122.81,187.51,4000
129,-71.99,112.51,16000
130,216.74,-119.36,3200
131,63.62,-53.75,16000
132,167.55,203.82,3200
133,-158.33,78.88,16000
134,225.54,180.90,16000
135,-122.52,99.02,8000
136,156.10,-49.29,8000
137,221.31,146.22,16000
138,-165.65,35.31,16000
139,-203.02,-94.00,16000
140,266.74,227.93,8000
141,258.82,-126.30,3200
142,-12.81,304.52,16000
143,154.91,-124.74,8000
144,239.08,210.84,8000
145,304.63,-183.24,3200
146,236.89,-252.55,4000
147,132.87,186.50,4000
148,296.23,-151.75,4000
149,-159.37,153.92,16000
150,-61.18,96.03,3200
151,219.66,-46.31,8000
152,219.07,120.21,4000
153,211.15,-232.06,4000
154,235.52,-57.58,16000
155,-199.31,98.20,16000
156,-129.81,215.71,4000
157,163.37,-279.51,16000
158,275.44,-127.86,8000
159,-95.67,136.07,16000
160,79.37,265.10,16000
161,384.84,-189.74,3200
162,-104.01,213.39,3200
163,-122.46,24.50,4000
164,239.98,-114.57,16000
165,180.11,-246.05,4000
166,-113.40,70.59,16000
167,156.62,-55.19,4000
168,61.53,124.78,16000
169,-97.98,20.19,8000
170,70.33,161.85,3200
171,113.90,-310.49,3200
172,268.42,-200.70,8000
173,201.47,-45.49,16000
174,315.46,212.51,8000
175,-110.17,97.70,8000
176,-208.32,-9.07,16000
177,264.32,-83.84,8000
178,228.72,66.46,3200
179,-105.99,103.38,3200
180,-40.48,-50.05,8000
181,-132.86,236.28,8000
182,-69.20,-14.81,8000
183,199.74,-39.40,8000
184,293.09,-225.05,16000
185,-62.67,177.31,4000
186,233.69,-187.88,4000
187,-125.56,-117.39,3200
188,-40.84,136.21,3200
189,172.30,272.13,4000
190,173.54,-285.97,4000
191,-149.77,97.31,3200
192,-109.68,183.04,16000
193,97.94,184.69,16000
194,227.39,-45.35,16000
195,-137.82,-51.12,16000
196,-67.07,36.37,8000
197,246.15,265.81,3200
198,-72.06,47.18,8000
199,259.21,21.70,4000
200,173.79,76.58,8000
201,242.37,-135.90,16000
202,-233.22,75.89,4000
203,-78.05,119.63,16000
204,-35.14,-58.45,3200
205,192.84,151.42,8000
206,303.11,156.74,4000
207,-37.46,151.74,4000
208,-93.59,67.76,3200
209,316.97,-90.87,8000
210,-146.92,84.30,16000
211,-184.76,11.27,16000
212,-154.19,24.07,8000
213,316.24,-229.37,3200
214,247.27,-87.23,16000
215,55.42,178.65,3200
216,-99.88,57.55,8000
217,-25.51,272.49,16000
218,233.82,-162.42,8000
219,-240.63,18.07,4000
220,220.10,-41.48,8000
221,258.27,273.55,3200
222,114.60,204.14,8000
223,242.05,-248.77,4000
224,119.77,309.34,16000
225,386.43,-6.49,16000
226,-210.00,-24.19,16000
227,236.03,-156.91,4000
228,-55.07,167.74,8000
229,-186.95,134.34,4000
230,150.55,36.60,4000
231,-30.23,123.50,4000
232,199.92,228.90,4000
233,300.78,-155.27,3200
234,144.72,119.50,4000
235,-280.07,-54.27,8000
236,-111.37,31.81,8000
237,197.61,-240.06,4000
238,-104.36,-40.24,4000
239,204.71,148.05,8000
240,-179.66,168.90,16000
241,281.31,114.02,4000
242,156.64,-113.25,16000
243,-20.21,-174.53,8000
244,-156.89,52.88,16000
245,-84.46,268.20,3200
246,-42.24,272.72,3200
247,-97.70,82.55,8000
248,144.52,-115.76,16000
249,223.91,-237.83,16000
250,234.85,-232.04,8000
251,253.72,-192.01,3200
252,228.79,-8.19,8000
253,201.39,133.07,8000
254,-186.49,159.79,3200
255,182.03,202.63,3200
256,-86.10,239.67,16000
257,117.97,155.84,8000
258,292.64,-5.93,8000
259,250.89,-143.48,16000
260,-92.52,172.45,16000
261,143.75,-100.46,3200
262,222.27,-221.12,3200
263,283.10,-12.74,16000
264,-143.86,213.66,3200
265,166.62,122.63,4000
266,-150.16,-88.47,4000
267,-164.71,-9.35,16000
268,-119.77,216.45,3200
269,240.19,122.47,16000
270,-212.13,-30.46,3200
271,243.01,-10.04,8000
272,220.58,-83.00,3200
273,-147.46,144.75,8000
274,-126.36,324.69,4000
275,-69.13,118.62,8000
276,-58.01,116.79,16000
277,246.99,34.63,8000
278,178.38,-144.33,8000
279,249.76,-146.85,16000
280,7.32,126.09,8000
281,-63.40,136.55,4000
282,-168.46,46.12,8000
283,-253.80,65.36,4000
284,-239.12,35.97,8000
285,-134.38,139.23,4000
286,-285.30,297.63,16000
287,262.72,-175.54,3200
288,328.93,-1.47,16000
289,128.38,-190.32,4000
290,-203.40,215.98,3200
291,185.35,221.13,3200
292,-101.49,153.79,4000
293,-130.28,4.78,3200
294,273.19,-287.08,3200
295,272.65,-248.47,16000
296,-81.09,-84.34,16000
297,-16.40,187.90,4000
298,-172.23,-81.82,8000
299,240.86,-173.28,3200
300,128.15,16.16,3200
301,-201.47,70.69,16000
302,140.32,185.31,4000
303,129.80,-226.92,3200
304,-77.34,267.02,3200
305,-210.63,121.48,8000
306,-74.17,92.94,3200
307,205.80,-115.62,4000
308,216.82,-101.01,8000
309,288.63,-48.18,3200
