1,340.19,-105.62,320
2,298.44,411.65,1600
3,-164.78,268.23,800
4,53.97,-22.60,400
5,-135.22,13.40,320
6,416.20,135.71,400
7,-358.40,106.97,1600
8,-257.11,-362.77,320
9,-343.32,-99.06,1600
10,-391.19,498.92,1600
11,12.93,339.11,400
12,-203.97,137.55,400
13,-6.42,472.78,800
14,271.36,26.74,320
15,-99.77,391.53,800
16,-147.54,307.72,320
17,-430.24,449.33,400
18,-413.94,-307.79,400
19,390.23,-151.11,1600
20,-479.98,-42.30,1600
21,-261.72,470.63,320
22,350.92,-233.33,400
23,-124.79,260.25,400
24,167.72,31.61,1600
25,-62.36,431.84,320
26,220.95,-215.71,400
27,139.98,-145.95,400
28,-334.03,-59.90,320
29,329.20,-169.66,1600
30,393.37,-149.64,400
31,456.47,88.64,400
32,358.68,-60.44,320
33,-101.56,314.77,400
34,410.97,-17.51,1600
35,450.25,420.13,1600
36,381.06,141.08,800
37,119.60,-218.94,320
38,-192.54,-52.97,1600
39,-312.47,-223.77,400
40,-83.50,-330.39,320
41,-396.83,-373.92,800
42,260.48,484.75,320
43,184.45,-116.81,400
44,-131.34,-205.84,1600
45,84.49,-255.59,1600
46,232.15,-374.53,320
47,-335.90,245.07,1600
48,450.10,-447.47,400
49,-323.79,-259.94,320
50,232.65,156.56,320
51,139.46,259.73,1600
52,-365.10,20.21,1600
53,-430.09,-295.34,800
54,319.68,73.32,320
55,-448.06,-342.19,320
56,-295.67,389.96,1600
57,497.80,-445.94,320
58,-427.67,-495.84,320
59,93.89,-319.63,1600
60,-108.31,413.03,320
61,-140.90,52.49,400
62,-47.42,187.39,1600
63,30.81,257.29,800
64,492.23,76.97,320
65,247.81,128.91,1600
66,247.80,333.24,320
67,373.27,331.04,320
68,243.81,403.37,320
69,166.88,-2.74,1600
70,330.01,388.95,1600
71,149.71,-251.96,400
72,-270.86,200.62,800
73,-171.22,-268.57,1600
74,133.07,-276.34,400
75,10.69,471.47,800
76,46.11,219.27,1600
77,-28.52,92.54,320
78,-49.08,-163.65,320
79,-65.49,-496.77,800
80,98.48,333.24,1600
81,175.48,-17.05,800
82,-195.04,212.09,1600
83,121.82,-459.14,800
84,195.98,173.94,400
85,-152.88,-315.38,400
86,127.16,230.73,800
87,240.44,-297.79,320
88,184.76,153.13,800
89,32.44,-412.36,800
90,377.38,186.12,1600
91,-388.72,-138.40,400
92,93.21,166.56,800
93,275.77,-211.62,800
94,-310.25,484.36,1600
95,327.39,-168.52,1600
96,-63.50,458.64,320
97,264.87,199.08,1600
