1,199.29,-98.74,320
2,242.61,11.18,1600
3,274.39,-111.96,1600
4,116.56,-215.22,800
5,-218.50,27.73,320
6,-177.26,24.91,800
7,-70.96,137.07,1600
8,222.29,279.18,1600
9,182.83,194.03,320
10,110.89,123.70,400
11,-309.70,57.94,400
12,-170.56,-8.75,1600
13,187.96,193.77,320
14,-70.72,-10.09,320
15,-157.29,13.10,320
16,329.09,-45.02,320
17,175.98,-154.67,800
18,219.33,66.25,800
19,-106.89,-120.19,320
20,235.98,-181.62,800
21,136.47,-109.01,400
22,196.08,230.41,320
23,285.26,-143.99,400
24,-111.22,207.22,1600
25,54.37,31.25,320
26,-80.15,176.51,1600
27,53.93,285.41,1600
28,222.05,-109.41,800
29,-163.27,-39.35,800
30,46.05,-82.08,320
31,-133.86,102.83,400
32,-78.21,206.19,400
33,-105.67,206.56,320
34,-233.42,-53.65,1600
35,192.98,-66.84,400
36,134.79,-66.76,400
37,50.09,8.71,800
38,207.47,-324.16,400
39,-156.57,71.03,800
40,70.12,16.43,400
41,163.34,-170.09,400
42,197.39,54.51,400
43,-219.89,150.03,320
44,371.89,-276.26,400
45,-114.28,-24.36,1600
46,287.50,221.26,800
47,-130.46,78.33,400
48,-48.62,181.22,1600
49,-157.42,60.65,320
50,210.90,258.64,800
51,204.08,-131.58,400
52,51.07,226.01,400
53,-228.99,260.45,800
54,193.50,216.98,320
55,116.75,-116.47,800
56,337.95,-109.17,800
57,56.78,-87.26,800
58,148.96,43.65,400
59,-223.21,208.09,800
60,-147.86,103.08,800
61,-260.21,82.69,320
62,307.73,-5.58,800
63,-83.70,221.63,1600
64,136.65,204.00,1600
65,71.82,-200.25,800
66,-166.74,91.04,800
67,133.82,70.09,400
68,-91.05,202.38,1600
69,-239.21,220.98,800
70,-154.66,6.45,1600
71,-136.19,144.90,1600
72,261.42,-49.97,400
73,-173.98,43.93,800
74,67.91,-222.56,800
75,-137.17,-33.55,320
76,188.43,-133.03,1600
77,171.97,-133.42,800
78,-113.82,70.29,1600
79,-73.98,138.37,400
80,-215.33,-36.42,320
81,-153.44,139.19,800
82,245.61,220.89,400
83,96.55,-20.84,400
84,207.08,-91.14,320
85,279.90,-43.70,400
86,210.81,15.85,400
87,178.71,174.99,400
88,209.87,207.26,400
89,108.89,110.95,1600
90,-192.81,75.04,400
91,114.69,9.22,800
92,262.51,-61.51,800
93,149.45,-105.27,800
94,-126.45,-76.00,400
95,114.89,-65.64,800
96,-92.54,51.95,320
97,185.98,265.75,800
98,211.93,-45.68,320
99,-89.86,150.88,800
100,-191.95,-102.78,800
101,177.52,228.81,1600
102,165.41,-215.63,400
103,172.69,-56.13,800
104,-157.35,73.48,320
105,75.10,146.46,320
106,-12.08,246.74,400
107,361.12,-79.31,400
108,181.82,238.38,1600
109,-35.56,154.32,1600
110,-248.90,221.06,1600
111,68.49,-145.18,800
112,-162.72,165.68,800
113,212.01,-176.81,400
114,148.71,265.10,400
115,-114.12,16.66,400
116,-97.09,203.47,1600
117,315.74,184.37,1600
118,38.69,184.51,320
119,141.37,-303.42,800
120,175.12,-73.44,1600
121,-202.94,227.46,800
122,-168.30,111.81,400
123,-168.57,56.97,320
124,234.94,205.17,400
125,137.69,-63.43,800
126,-66.77,-40.60,320
127,-165.97,135.54,1600
128,-122.81,187.51,400
129,-71.99,112.51,1600
130,216.74,-119.36,320
131,63.62,-53.75,1600
132,167.55,203.82,320
133,-158.33,78.88,1600
134,225.54,180.90,1600
135,-122.52,99.02,800
136,156.10,-49.29,800
137,221.31,146.22,1600
138,-165.65,35.31,1600
139,-203.02,-94.00,1600
140,266.74,227.93,800
141,258.82,-126.30,320
142,-12.81,304.52,1600
143,154.91,-124.74,800
144,239.08,210.84,800
145,304.63,-183.24,320
146,236.89,-252.55,400
147,132.87,186.50,400
148,296.23,-151.75,400
149,-159.37,153.92,1600
150,-61.18,96.03,320
151,219.66,-46.31,800
152,219.07,120.21,400
153,211.15,-232.06,400
154,235.52,-57.58,1600
155,-199.31,98.20,1600
156,-129.81,215.71,400
157,163.37,-279.51,1600
158,275.44,-127.86,800
159,-95.67,136.07,1600
160,79.37,265.10,1600
161,384.84,-189.74,320
162,-104.01,213.39,320
163,-122.46,24.50,400
164,239.98,-114.57,1600
165,180.11,-246.05,400
166,-113.40,70.59,1600
167,156.62,-55.19,400
168,61.53,124.78,1600
169,-97.98,20.19,800
170,70.33,161.85,320
171,113.90,-310.49,320
172,268.42,-200.70,800
173,201.47,-45.49,1600
174,315.46,212.51,800
175,-110.17,97.70,800
176,-208.32,-9.07,1600
177,264.32,-83.84,800
178,228.72,66.46,320
179,-105.99,103.38,320
180,-40.48,-50.05,800
181,-132.86,236.28,800
182,-69.20,-14.81,800
183,199.74,-39.40,800
184,293.09,-225.05,1600
185,-62.67,177.31,400
186,233.69,-187.88,400
187,-125.56,-117.39,320
188,-40.84,136.21,320
189,172.30,272.13,400
190,173.54,-285.97,400
191,-149.77,97.31,320
192,-109.68,183.04,1600
193,97.94,184.69,1600
194,227.39,-45.35,1600
195,-137.82,-51.12,1600
196,-67.07,36.37,800
197,246.15,265.81,320
198,-72.06,47.18,800
199,259.21,21.70,400
200,173.79,76.58,800
201,242.37,-135.90,1600
202,-233.22,75.89,400
203,-78.05,119.63,1600
204,-35.14,-58.45,320
205,192.84,151.42,800
206,303.11,156.74,400
207,-37.46,151.74,400
208,-93.59,67.76,320
209,316.97,-90.87,800
210,-146.92,84.30,1600
211,-184.76,11.27,1600
212,-154.19,24.07,800
213,316.24,-229.37,320
214,247.27,-87.23,1600
215,55.42,178.65,320
216,-99.88,57.55,800
217,-25.51,272.49,1600
218,233.82,-162.42,800
219,-240.63,18.07,400
220,220.10,-41.48,800
221,258.27,273.55,320
222,114.60,204.14,800
223,242.05,-248.77,400
224,119.77,309.34,1600
225,386.43,-6.49,1600
226,-210.00,-24.19,1600
227,236.03,-156.91,400
228,-55.07,167.74,800
229,-186.95,134.34,400
230,150.55,36.60,400
231,-30.23,123.50,400
232,199.92,228.90,400
233,300.78,-155.27,320
234,144.72,119.50,400
235,-280.07,-54.27,800
236,-111.37,31.81,800
237,197.61,-240.06,400
238,-104.36,-40.24,400
239,204.71,148.05,800
240,-179.66,168.90,1600
241,281.31,114.02,400
242,156.64,-113.25,1600
243,-20.21,-174.53,800
244,-156.89,52.88,1600
245,-84.46,268.20,320
246,-42.24,272.72,320
247,-97.70,82.55,800
248,144.52,-115.76,1600
249,223.91,-237.83,1600
250,234.85,-232.04,800
